iteration,style_loss,content_loss,total_loss,inference_time,ssim,psnr,lpips
179,438861700.0,3218447.5,442080130.0,1302.7377128601074,0.17551686,15.947632102238384,0.0
180,434408600.0,3216677.8,437625280.0,1309.9048137664795,0.17555209,15.94143626960742,0.0
181,430315940.0,3215140.0,433531070.0,1294.877052307129,0.17558885,15.935315959184194,0.0
182,426368420.0,3214475.2,429582880.0,1272.3524570465088,0.17562719,15.929259751296811,0.0
183,422291550.0,3215062.2,425506620.0,1274.5914459228516,0.17566697,15.9232649438357,0.0
184,418020740.0,3217002.0,421237730.0,1287.055492401123,0.17570765,15.91733605036741,0.0
185,413825300.0,3219922.2,417045250.0,1262.0973587036133,0.1757481,15.911482892670389,0.0
186,409930050.0,3223274.0,413153300.0,1264.2459869384766,0.17578757,15.905718044399473,0.0
187,406340480.0,3226310.0,409566800.0,1322.2267627716064,0.17582582,15.900055810606483,0.0
188,402869340.0,3228598.8,406097950.0,1359.7373962402344,0.17586309,15.894510739639134,0.0
189,399334820.0,3229793.5,402564600.0,1339.6239280700684,0.1759003,15.889084065936272,0.0
190,395739330.0,3229812.2,398969150.0,1318.176031112671,0.1759389,15.88377365682332,0.0
191,392232860.0,3228975.2,395461820.0,1358.281850814819,0.17598045,15.878573782168669,0.0
192,388869300.0,3227766.0,392097100.0,1353.1770706176758,0.17602621,15.87347071227481,0.0
193,385554140.0,3226671.5,388780800.0,1345.220327377319,0.17607714,15.868456947345296,0.0
194,382088830.0,3226223.0,385315040.0,1318.5346126556396,0.17613281,15.8635179026884,0.0
195,378454370.0,3226606.0,381680960.0,1308.4716796875,0.1761923,15.858644234685954,0.0
196,374812480.0,3227780.0,378040260.0,1314.93878364563,0.17625393,15.853833201312684,0.0
197,371303600.0,3229461.2,374533100.0,1317.800521850586,0.17631602,15.849086342173235,0.0
198,367927360.0,3231198.8,371158560.0,1341.087818145752,0.17637731,15.844406312039938,0.0
199,364565760.0,3232627.2,367798400.0,1285.937786102295,0.176437,15.839798326094463,0.0
200,361147780.0,3233388.0,364381150.0,1334.2773914337158,0.17649509,15.835262692202605,0.0
201,357751840.0,3233472.2,360985300.0,1353.255033493042,0.17655218,15.830799663561535,0.0
202,354512200.0,3233106.5,357745300.0,1318.648338317871,0.17660946,15.826403602938177,0.0
203,351433540.0,3232645.2,354666180.0,1381.9928169250488,0.17666829,15.822068220125535,0.0
204,348341900.0,3232496.2,351574400.0,1287.0655059814453,0.1767292,15.817785926405136,0.0
205,345070460.0,3232917.8,348303400.0,1365.4224872589111,0.17679222,15.813551964884349,0.0
206,341640640.0,3234052.0,344874700.0,1392.7326202392578,0.17685711,15.809363545841302,0.0
207,338255070.0,3235774.0,341490850.0,1302.7830123901367,0.17692284,15.805221280842764,0.0
208,335101220.0,3237830.0,338339040.0,1360.629320144653,0.1769888,15.801130131677573,0.0
209,332183420.0,3239909.0,335423330.0,1298.5968589782717,0.17705418,15.797094231657184,0.0
210,329333400.0,3241702.2,332575100.0,1308.962345123291,0.17711872,15.793117008799577,0.0
211,326393060.0,3243048.5,329636100.0,1337.764024734497,0.1771828,15.789203967918136,0.0
212,323394300.0,3243977.5,326638270.0,1362.9000186920166,0.17724748,15.78535894638446,0.0
213,320485700.0,3244665.0,323730370.0,1356.9087982177734,0.17731388,15.781584647019288,0.0
214,317727260.0,3245334.5,320972600.0,1333.3425521850586,0.17738311,15.777881567650676,0.0
215,315032160.0,3246241.2,318278400.0,1296.9536781311035,0.17745578,15.774250577627493,0.0
216,312231000.0,3247466.2,315478460.0,1341.464281082153,0.17753209,15.770693906112198,0.0
217,309299740.0,3249002.5,312548740.0,1364.2456531524658,0.17761135,15.767210025830188,0.0
218,306371680.0,3250649.0,309622340.0,1305.2997589111328,0.17769253,15.763794701716993,0.0
219,303580900.0,3252132.2,306833020.0,1378.4430027008057,0.17777424,15.760442667411642,0.0
220,300911230.0,3253182.5,304164400.0,1402.9457569122314,0.17785566,15.757148449991774,0.0
221,298242050.0,3253611.5,301495650.0,1400.6309509277344,0.17793624,15.753906973435694,0.0
222,295546340.0,3253490.0,298799840.0,1579.4994831085205,0.17801611,15.750708466640004,0.0
223,292916960.0,3253189.8,296170140.0,1875.0650882720947,0.17809586,15.747546215636206,0.0
224,290447400.0,3253072.5,293700480.0,1556.0717582702637,0.1781766,15.744419948410313,0.0
225,288094050.0,3253462.2,291347520.0,1626.3151168823242,0.17825902,15.741326604939086,0.0
226,285680600.0,3254598.0,288935200.0,1495.2247142791748,0.17834353,15.738269426974348,0.0
227,283110800.0,3256441.0,286367230.0,1512.600660324097,0.17842996,15.735253180646616,0.0
228,280478900.0,3258817.8,283737730.0,1542.3710346221924,0.1785177,15.732284274997516,0.0
229,277959550.0,3261306.0,281220860.0,1517.76385307312,0.17860587,15.72936634933886,0.0
230,275629660.0,3263457.5,278893120.0,1464.8523330688477,0.17869364,15.726501595122793,0.0
231,273399780.0,3264841.0,276664600.0,1359.224796295166,0.1787805,15.723687924865102,0.0
232,271137630.0,3265299.0,274402940.0,1359.8675727844238,0.17886609,15.720917168790226,0.0
233,268827200.0,3265027.2,272092220.0,1351.1500358581543,0.17895079,15.718181521816392,0.0
234,266582510.0,3264365.0,269846880.0,1297.2891330718994,0.17903502,15.71547194514718,0.0
235,264490860.0,3263817.2,267754690.0,1368.147850036621,0.17911951,15.712780936274653,0.0
236,262483550.0,3263930.2,265747490.0,1325.1943588256836,0.17920487,15.71010599194399,0.0
237,260442930.0,3264876.0,263707800.0,1362.5566959381104,0.17929123,15.707449085924626,0.0
238,258339900.0,3266623.8,261606530.0,1499.8369216918943,0.17937858,15.70481653502974,0.0
239,256235090.0,3268947.5,259504030.0,1455.1610946655271,0.17946668,15.702216690533158,0.0
240,254212020.0,3271338.8,257483360.0,1473.0820655822754,0.1795552,15.699660191640035,0.0
241,252265980.0,3273344.0,255539330.0,1858.388900756836,0.17964394,15.69715291086871,0.0
242,250321680.0,3274557.5,253596240.0,1746.276617050171,0.1797331,15.694696517534204,0.0
243,248340200.0,3274871.2,251615060.0,1549.1089820861816,0.17982285,15.69228850884289,0.0
244,246362140.0,3274422.5,249636560.0,1463.5155200958252,0.1799138,15.689921733868522,0.0
245,244462900.0,3273615.2,247736510.0,1536.2927913665771,0.18000656,15.687588079528505,0.0
246,242623600.0,3272966.0,245896560.0,1510.3273391723633,0.18010129,15.68527965612806,0.0
247,240751820.0,3272886.0,244024700.0,1467.4324989318848,0.18019778,15.6829905880895,0.0
248,238804030.0,3273515.2,242077550.0,1452.4636268615725,0.1802956,15.680721116969632,0.0
249,236832750.0,3274874.5,240107630.0,1569.352388381958,0.180394,15.678476346477634,0.0
250,234930720.0,3276716.2,238207440.0,1585.3118896484375,0.1804923,15.676263723962771,0.0
251,233112220.0,3278714.8,236390940.0,1548.666000366211,0.18058987,15.674088883248317,0.0
252,231323410.0,3280429.5,234603840.0,1566.5762424468994,0.18068665,15.67195608799511,0.0
253,229518350.0,3281564.8,232799920.0,1529.6659469604492,0.18078308,15.669869122069546,0.0
254,227726240.0,3282056.5,231008300.0,1567.5413608551023,0.18088003,15.667828004582226,0.0
255,226007760.0,3282024.5,229289800.0,1556.330680847168,0.18097846,15.66582828005884,0.0
256,224343200.0,3281742.8,227624940.0,1510.9410285949707,0.1810791,15.663865644446066,0.0
257,222664180.0,3281483.0,225945660.0,1579.0212154388428,0.18118225,15.661934962446288,0.0
258,220915540.0,3281465.5,224197010.0,1455.2891254425049,0.18128748,15.6600318472851,0.0
259,219154820.0,3281746.0,222436560.0,1453.601598739624,0.1813941,15.65815595208636,0.0
260,217486030.0,3282247.8,220768270.0,1448.491096496582,0.18150109,15.656307511011004,0.0
261,215921650.0,3282786.0,219204430.0,1600.6028652191162,0.1816076,15.65448796216768,0.0
262,214391220.0,3283210.5,217674430.0,1588.09494972229,0.18171309,15.65269738506451,0.0
263,212824210.0,3283453.5,216107660.0,1449.7005939483645,0.18181755,15.650933530119596,0.0
264,211246200.0,3283566.2,214529780.0,1648.9863395690918,0.18192135,15.649197293462514,0.0
265,209730720.0,3283670.5,213014380.0,1573.1651782989502,0.18202491,15.647482833638936,0.0
266,208302110.0,3283921.5,211586030.0,1440.730333328247,0.18212895,15.6457876860051,0.0
267,206895060.0,3284472.8,210179540.0,1466.7048454284668,0.18223386,15.64411172011987,0.0
268,205416690.0,3285367.5,208702050.0,1556.276798248291,0.18233998,15.642457624860164,0.0
269,203861540.0,3286499.0,207148030.0,1596.84157371521,0.1824468,15.640827734972504,0.0
