iteration,style_loss,content_loss,total_loss,inference_time,ssim,psnr,lpips,FLOPs
237,0.0,0.2629961371421814,0.2629961371421814,2973.0,-0.005393504,11.82110603507912,0.9666593074798584,8030986240.0
238,0.0,0.2369862645864486,0.2369862645864486,3125.0,0.085553266,12.2733684114789,0.9367774724960328,8030986240.0
239,0.0,0.2238160967826843,0.2238160967826843,2864.0,-0.02063365,12.521686969879786,0.928091049194336,8030986240.0
240,0.0,0.2540076375007629,0.2540076375007629,3084.0,0.19383878,11.972131912025445,0.9324771165847778,8030986240.0
241,0.0,0.2520295977592468,0.2520295977592468,3046.0,0.08652594,12.006084841866151,0.8894022703170776,8030986240.0
242,0.0,0.2244608402252197,0.2244608402252197,2975.0,0.10737164,12.509193820647958,0.8673251271247864,8030986240.0
243,0.0,0.2946129441261291,0.2946129441261291,3118.0,0.20898269,11.328081464409244,0.9393952488899232,8030986240.0
244,0.0,0.2066593170166015,0.2066593170166015,2893.0,0.17139053,12.868050164112612,0.8552228808403015,8030986240.0
245,0.0,0.2063842862844467,0.2063842862844467,3087.0,0.13383183,12.873833946711176,0.8846845030784607,8030986240.0
246,0.0,0.2468899637460708,0.2468899637460708,2964.0,0.09165752,12.09556642575852,0.9268419742584229,8030986240.0
247,0.0,0.2262448221445083,0.2262448221445083,2922.0,0.2054385,12.474813173896704,0.8882768750190735,8030986240.0
248,0.0,0.3338584899902344,0.3338584899902344,2982.0,0.019306904,10.784975450170013,0.9168937802314758,8030986240.0
249,0.0,0.1767360568046569,0.1767360568046569,2957.0,0.1981571,13.547348305909711,0.8954200744628906,8030986240.0
250,0.0,0.1928198486566543,0.1928198486566543,3130.0,0.1290534,13.169082368193711,0.8812270164489746,8030986240.0
251,0.0,0.2342879921197891,0.2342879921197891,2944.0,0.06003575,12.32309917210297,0.8797515630722046,8030986240.0
252,0.0,0.2229635566473007,0.2229635566473007,2975.0,0.16157721,12.538261014315935,0.8868485689163208,8030986240.0
253,0.0,0.1994215995073318,0.1994215995073318,3059.0,0.15604122,13.022878360518588,0.9261519908905028,8030986240.0
254,0.0,0.1868405491113662,0.1868405491113662,3003.0,0.06675984,13.305888443976013,0.9004271626472473,8030986240.0
255,0.0,0.1820452064275741,0.1820452064275741,2896.0,0.20125292,13.418807234958832,0.9017558693885804,8030986240.0
256,0.0,0.2518065273761749,0.2518065273761749,3096.0,0.11821633,12.009930102176035,0.9736828207969666,8030986240.0
257,0.0,0.2446415275335312,0.2446415275335312,3101.0,0.06658661,12.13529825108841,0.9617093205451964,8030986240.0
258,0.0,0.2541849017143249,0.2541849017143249,2954.0,0.123888835,11.96910222668203,0.9534891247749328,8030986240.0
259,0.0,0.2244538068771362,0.2244538068771362,2907.0,0.17350855,12.50933033556386,0.9237499237060548,8030986240.0
260,0.0,0.2119317799806594,0.2119317799806594,2956.0,0.083854176,12.758638539025986,0.9161131381988524,8030986240.0
261,0.0,0.2203317731618881,0.2203317731618881,2891.0,0.15612566,12.58982925125006,0.9054402112960817,8030986240.0
262,0.0,0.1872474402189254,0.1872474402189254,3149.0,0.18923163,13.29644103917869,0.910336971282959,8030986240.0
263,0.0,0.198453888297081,0.198453888297081,3088.0,0.25478154,13.044003624913698,0.9179607629776,8030986240.0
264,0.0,0.2554235160350799,0.2554235160350799,3119.0,0.08342056,11.947990698981853,0.928155243396759,8030986240.0
265,0.0,0.2151189297437667,0.2151189297437667,3159.0,0.17061892,12.69381394379132,0.9245463013648988,8030986240.0
266,0.0,0.1655246913433075,0.1655246913433075,2896.0,0.16203243,13.831971989349372,0.856630802154541,8030986240.0
267,0.0,0.2863284945487976,0.2863284945487976,3110.0,0.026473492,11.45195374929351,0.8536152243614197,8030986240.0
268,0.0,0.2229305058717727,0.2229305058717727,3144.0,0.12079027,12.538904604147508,0.9067091941833496,8030986240.0
269,0.0,0.2395030707120895,0.2395030707120895,3002.0,0.06834313,12.22748906197972,0.9399351477622986,8030986240.0
270,0.0,0.2296105474233627,0.2296105474233627,3142.0,0.088423625,12.410681747225867,0.9182045459747314,8030986240.0
271,0.0,0.2749599516391754,0.2749599516391754,2975.0,0.07013066,11.627905497663637,0.9365652799606324,8030986240.0
272,0.0,0.2288052588701248,0.2288052588701248,2933.0,0.115980014,12.42594001920896,0.9334033727645874,8030986240.0
273,0.0,0.2435038536787033,0.2435038536787033,2977.0,0.10063361,12.155541469042516,0.9463332295417786,8030986240.0
274,0.0,0.240075334906578,0.240075334906578,3114.0,0.027095374,12.217124810902057,0.9247533082962036,8030986240.0
275,0.0,0.219368115067482,0.219368115067482,2885.0,0.08698772,12.608864894620028,0.9468688368797302,8030986240.0
276,0.0,0.2151044011116027,0.2151044011116027,2986.0,0.10933633,12.69410715721705,0.9241809248924256,8030986240.0
277,0.0,0.2009749859571457,0.2009749859571457,2861.0,0.08074451,12.989180183025848,0.912190079689026,8030986240.0
278,0.0,0.2748872935771942,0.2748872935771942,3136.0,0.1466826,11.62905311980004,0.9634908437728882,8030986240.0
279,0.0,0.2050938606262207,0.2050938606262207,3146.0,0.120325,12.90107348202158,0.9150891304016112,8030986240.0
280,0.0,0.209540918469429,0.209540918469429,2972.0,0.14029625,12.807911468089832,0.8920352458953857,8030986240.0
281,0.0,0.148062527179718,0.148062527179718,2969.0,0.21857469,14.316148426996785,0.8744246363639832,8030986240.0
282,0.0,0.3269270658493042,0.3269270658493042,3062.0,-0.048155982,10.876091064100834,0.9019883871078492,8030986240.0
283,0.0,0.2525493204593658,0.2525493204593658,3092.0,0.06685407,11.99713769592443,0.9087225794792176,8030986240.0
284,0.0,0.2285221219062805,0.2285221219062805,2954.0,0.19046088,12.431317176237853,0.932057559490204,8030986240.0
285,0.0,0.2087657004594802,0.2087657004594802,2900.0,0.091967896,12.824007784094585,0.9588501453399658,8030986240.0
286,0.0,0.2430427074432373,0.2430427074432373,3138.0,0.016439501,12.16377398732825,0.9563896656036376,8030986240.0
287,0.0,0.2427144199609756,0.2427144199609756,2995.0,0.19934297,12.16964365904217,0.898784875869751,8030986240.0
288,0.0,0.232235237956047,0.232235237956047,3143.0,0.055789903,12.361318708791927,0.94121915102005,8030986240.0
289,0.0,0.2249883860349655,0.2249883860349655,3061.0,0.06846842,12.498998642808228,0.912367343902588,8030986240.0
290,0.0,0.1757814288139343,0.1757814288139343,3075.0,0.07127117,13.570869911135516,0.9513397812843324,8030986240.0
291,0.0,0.2344048619270324,0.2344048619270324,3106.0,0.10501641,12.320934311803626,0.932440221309662,8030986240.0
292,0.0,0.172771617770195,0.172771617770195,2878.0,0.1843906,13.645876249188804,0.8634613752365112,8030986240.0
293,0.0,0.1802214831113815,0.1802214831113815,2867.0,0.087575175,13.46253441615774,0.8915039300918579,8030986240.0
294,0.0,0.2987950146198272,0.2987950146198272,2941.0,0.053094722,11.266866166634678,0.9191333651542664,8030986240.0
295,0.0,0.2539604306221008,0.2539604306221008,2872.0,0.08461657,11.972938995099003,0.9158494472503662,8030986240.0
296,0.0,0.2297620177268982,0.2297620177268982,2990.0,0.13525751,12.407817870245822,0.8791558742523193,8030986240.0
297,0.0,0.229763388633728,0.229763388633728,3093.0,0.16097918,12.407791767046984,0.9297447800636292,8030986240.0
298,0.0,0.2327051907777786,0.2327051907777786,2980.0,0.09222237,12.35253923687178,0.8829713463783264,8030986240.0
299,0.0,0.2003073543310165,0.2003073543310165,2915.0,0.16356693,13.003630930350024,0.8879179954528809,8030986240.0
300,0.0,0.199117437005043,0.199117437005043,3013.0,0.2235848,13.029506766946652,0.8862051367759705,8030986240.0
301,0.0,0.2114952653646469,0.2114952653646469,3076.0,0.15322706,12.767592971136978,0.9141135215759276,8030986240.0
302,0.0,0.2017535418272018,0.2017535418272018,2999.0,0.0816013,12.972388216432728,0.8880084753036499,8030986240.0
303,0.0,0.2855565249919891,0.2855565249919891,2994.0,0.080651596,11.463679138969638,0.943770170211792,8030986240.0
304,0.0,0.2807261049747467,0.2807261049747467,3067.0,0.08638748,11.537771702699624,0.932903528213501,8030986240.0
305,0.0,0.2342124134302139,0.2342124134302139,3045.0,0.065434456,12.32450076649185,0.9042012095451356,8030986240.0
306,0.0,0.2743884027004242,0.2743884027004242,3135.0,0.011742,11.636942712041549,0.9110883474349976,8030986240.0
307,0.0,0.2094963192939758,0.2094963192939758,2916.0,0.10356256,12.808835610409396,0.937053084373474,8030986240.0
308,0.0,0.1919218748807907,0.1919218748807907,3104.0,0.10867562,13.189355015188784,0.874557375907898,8030986240.0
309,0.0,0.2654908299446106,0.2654908299446106,2960.0,0.12747262,11.780105043873544,0.9273754358291626,8030986240.0
310,0.0,0.2328237146139145,0.2328237146139145,2943.0,-0.015230534,12.3503276150045,0.9519864320755004,8030986240.0
311,0.0,0.2743338644504547,0.2743338644504547,3055.0,0.024865804,11.637805641423933,0.8797184228897095,8030986240.0
312,0.0,0.2747701108455658,0.2747701108455658,3047.0,-0.06287147,11.630905204614972,0.9351631999015808,8030986240.0
313,0.0,0.2547041475772857,0.2547041475772857,3097.0,0.024429101,11.960239735675025,0.9284422993659972,8030986240.0
314,0.0,0.2609593570232391,0.2609593570232391,2891.0,0.06653561,11.854870822258714,0.9422643780708312,8030986240.0
315,0.0,0.2430670708417892,0.2430670708417892,2903.0,0.053184062,12.163338491937658,0.9406476020812988,8030986240.0
316,0.0,0.2239023000001907,0.2239023000001907,3045.0,0.16232795,12.520014381372418,0.9108890891075134,8030986240.0
317,0.0,0.2635058760643005,0.2635058760643005,3098.0,0.044895377,11.812696835007996,0.945631504058838,8030986240.0
318,0.0,0.214303970336914,0.214303970336914,2903.0,0.12835053,12.710297351008998,0.93750661611557,8030986240.0
319,0.0,0.232816681265831,0.232816681265831,2977.0,0.11264076,12.350458915775928,0.8760233521461487,8030986240.0
320,0.0,0.3053542971611023,0.3053542971611023,2995.0,-0.07425935,11.172559697718135,0.8920186758041382,8030986240.0
321,0.0,0.2500536143779754,0.2500536143779754,3027.0,0.10921898,12.04026864261123,0.9064124226570128,8030986240.0
322,0.0,0.2410358786582946,0.2410358786582946,3028.0,0.15733264,12.199782673796726,0.9259335398674012,8030986240.0
323,0.0,0.2154697626829147,0.2154697626829147,3083.0,0.039422818,12.686736539844423,0.918844759464264,8030986240.0
324,0.0,0.2022405862808227,0.2022405862808227,2876.0,0.060733218,12.96191649405376,0.908629834651947,8030986240.0
325,0.0,0.2570807635784149,0.2570807635784149,2888.0,0.16226661,11.91990420639673,0.8878084421157837,8030986240.0
326,0.0,0.2010842710733413,0.2010842710733413,2969.0,0.13098037,12.986818727338743,0.9258469343185424,8030986240.0
327,0.0,0.2026877850294113,0.2026877850294113,2900.0,0.12085939,12.952324093079902,0.8894799947738647,8030986240.0
328,0.0,0.1964102536439895,0.1964102536439895,2903.0,0.0452818,13.088958276682469,0.892191469669342,8030986240.0
329,0.0,0.1733924746513366,0.1733924746513366,2863.0,0.09774715,13.63029730884154,0.8789992332458496,8030986240.0
330,0.0,0.1965395659208297,0.1965395659208297,2927.0,0.104561925,13.0860998868083,0.9194296002388,8030986240.0
331,0.0,0.2237494587898254,0.2237494587898254,3042.0,0.105230436,12.522979959575402,0.9015880823135376,8030986240.0
332,0.0,0.2728482782840729,0.2728482782840729,2998.0,0.1802223,11.661387801340508,0.9324071407318116,8030986240.0
333,0.0,0.1868824958801269,0.1868824958801269,3003.0,0.21757136,13.304913599370195,0.8880187273025513,8030986240.0
334,0.0,0.2314059883356094,0.2314059883356094,2999.0,0.0741593,12.376853886170611,0.9033565521240234,8030986240.0
335,0.0,0.1999675035476684,0.1999675035476684,3129.0,0.15341136,13.011006040602116,0.9122949242591858,8030986240.0
336,0.0,0.1649820506572723,0.1649820506572723,2949.0,0.0736318,13.846233043044837,0.8672887086868286,8030986240.0
337,0.0,0.229410633444786,0.229410633444786,3073.0,0.04948642,12.414464057449573,0.9621985554695128,8030986240.0
338,0.0,0.1865228414535522,0.1865228414535522,2994.0,0.12986366,13.313279637896056,0.8908278942108154,8030986240.0
339,0.0,0.2095615863800048,0.2095615863800048,3107.0,0.11240567,12.807482968406624,0.893987774848938,8030986240.0
340,0.0,0.1982722729444503,0.1982722729444503,2877.0,0.123717174,13.047980259332926,0.8716182708740234,8030986240.0
341,0.0,0.2203053086996078,0.2203053086996078,3007.0,0.09821498,12.590350036410044,0.8825427293777466,8030986240.0
342,0.0,0.271093875169754,0.271093875169754,3109.0,0.050124645,11.689403276238352,0.9041541814804076,8030986240.0
343,0.0,0.2025484442710876,0.2025484442710876,2982.0,0.1785737,12.955310984171575,0.9320733547210692,8030986240.0
344,0.0,0.1975617408752441,0.1975617408752441,3144.0,0.17665988,13.063571058924556,0.8726092576980591,8030986240.0
345,0.0,0.2088486403226852,0.2088486403226852,3135.0,0.08310492,12.822283825170867,0.8669223785400391,8030986240.0
346,0.0,0.2274457961320877,0.2274457961320877,2864.0,0.06941044,12.451820509380209,0.902749240398407,8030986240.0
347,0.0,0.2082653492689132,0.2082653492689132,3013.0,0.06089689,12.834430303104794,0.8754759430885315,8030986240.0
348,0.0,0.2176840752363205,0.2176840752363205,3033.0,0.10353804,12.642333324166277,0.8961620926856995,8030986240.0
349,0.0,0.2152879238128662,0.2152879238128662,2933.0,0.047338694,12.690403198886314,0.8682112693786621,8030986240.0
350,0.0,0.1636587381362915,0.1636587381362915,2962.0,0.17223373,13.881208430427703,0.8687071204185486,8030986240.0
351,0.0,0.259205013513565,0.259205013513565,2878.0,0.10990597,11.884165251688849,0.9341617822647096,8030986240.0
352,0.0,0.2363043427467346,0.2363043427467346,3117.0,0.031609528,12.28588304945555,0.9255787134170532,8030986240.0
353,0.0,0.2621895372867584,0.2621895372867584,2894.0,-0.009980658,11.834445809207123,0.8912249803543091,8030986240.0
354,0.0,0.1655398309230804,0.1655398309230804,3038.0,0.13671336,13.83157476760172,0.8912823796272278,8030986240.0
355,0.0,0.2959878146648407,0.2959878146648407,3129.0,0.06338762,11.307861946406764,0.9335692524909972,8030986240.0
356,0.0,0.17494797706604,0.17494797706604,3080.0,0.173587,13.591511046004124,0.894079864025116,8030986240.0
357,0.0,0.1986726075410843,0.1986726075410843,3031.0,0.2095938,13.039219827680387,0.8669318556785583,8030986240.0
358,0.0,0.2268275469541549,0.2268275469541549,3061.0,0.046832234,12.463641836374135,0.890884280204773,8030986240.0
359,0.0,0.233586385846138,0.233586385846138,3137.0,0.061075546,12.336124361543146,0.943012833595276,8030986240.0
360,0.0,0.2011566907167434,0.2011566907167434,3020.0,0.15109341,12.985254749504996,0.9177428483963012,8030986240.0
361,0.0,0.3036047518253326,0.3036047518253326,3091.0,0.056568705,11.197514382514662,0.9692480564117432,8030986240.0
362,0.0,0.2770170569419861,0.2770170569419861,2901.0,0.08688782,11.595534451304855,0.9283246994018556,8030986240.0
363,0.0,0.1638645678758621,0.1638645678758621,2891.0,0.18144453,13.875749323498209,0.8754187226295471,8030986240.0
364,0.0,0.2307424992322921,0.2307424992322921,2930.0,-9.414833e-05,12.389324480383008,0.8679760098457336,8030986240.0
365,0.0,0.168733462691307,0.168733462691307,2915.0,0.22549805,13.748587838875716,0.8740643858909607,8030986240.0
366,0.0,0.250727117061615,0.250727117061615,3125.0,0.13032627,12.028586884263602,0.921187162399292,8030986240.0
367,0.0,0.2285333424806594,0.2285333424806594,2899.0,0.11190777,12.431103817731485,0.9034237265586852,8030986240.0
368,0.0,0.1651115268468856,0.1651115268468856,3138.0,0.14618535,13.84282570782834,0.8765519857406616,8030986240.0
369,0.0,0.2158855348825454,0.2158855348825454,3073.0,0.12913218,12.678364118035956,0.9141731262207032,8030986240.0
370,0.0,0.2431085109710693,0.2431085109710693,3014.0,0.05097096,12.162598235933991,0.8985720276832581,8030986240.0
371,0.0,0.2741672992706299,0.2741672992706299,2879.0,0.062957354,11.640443495721364,0.871554970741272,8030986240.0
372,0.0,0.23354172706604,0.23354172706604,3146.0,0.103499964,12.336955349668203,0.9164614081382751,8030986240.0
373,0.0,0.2580696642398834,0.2580696642398834,2985.0,0.09490911,11.903230347486776,0.9231602549552916,8030986240.0
374,0.0,0.2629419267177582,0.2629419267177582,3099.0,0.102765866,11.82200170603904,0.9122205972671508,8030986240.0
375,0.0,0.2843278348445892,0.2843278348445892,2988.0,0.09157802,11.482406420273106,0.9085442423820496,8030986240.0
376,0.0,0.2206260114908218,0.2206260114908218,3114.0,0.17226227,12.58403283558028,0.8909524083137512,8030986240.0
377,0.0,0.2080417424440384,0.2080417424440384,2881.0,0.17920557,12.839095015852235,0.8686267733573914,8030986240.0
378,0.0,0.2352509051561355,0.2352509051561355,3097.0,0.11640252,12.305286758064163,0.8992696404457092,8030986240.0
379,0.0,0.2299131751060485,0.2299131751060485,2910.0,0.065288976,12.404961478440658,0.9036098718643188,8030986240.0
380,0.0,0.1992793530225753,0.1992793530225753,2884.0,0.19968568,13.025977251187022,0.8829050660133362,8030986240.0
381,0.0,0.2045317441225052,0.2045317441225052,2921.0,0.15048034,12.912992162196552,0.8778505325317383,8030986240.0
382,0.0,0.2338443249464035,0.2338443249464035,3046.0,0.06766181,12.331331433482562,0.8926312923431396,8030986240.0
383,0.0,0.2177193909883499,0.2177193909883499,2956.0,0.16487965,12.641628305237042,0.8540154099464417,8030986240.0
384,0.0,0.177290603518486,0.177290603518486,3110.0,0.13937688,13.53374245138726,0.8860721588134766,8030986240.0
385,0.0,0.2280308455228805,0.2280308455228805,2889.0,0.16447327,12.440664213659725,0.9128304719924928,8030986240.0
386,0.0,0.2414312362670898,0.2414312362670898,2861.0,0.055322614,12.192665104922169,0.883389413356781,8030986240.0
387,0.0,0.2228150814771652,0.2228150814771652,2960.0,0.15790518,12.541154185152418,0.9010888338088988,8030986240.0
388,0.0,0.2001516371965408,0.2001516371965408,2959.0,0.0730134,13.007008312723142,0.9237324595451356,8030986240.0
389,0.0,0.1894498020410537,0.1894498020410537,2871.0,0.07661212,13.245658161024078,0.8830455541610718,8030986240.0
390,0.0,0.2250000238418579,0.2250000238418579,3155.0,0.09497237,12.498774531252629,0.9264087677001952,8030986240.0
391,0.0,0.2352611869573593,0.2352611869573593,3105.0,0.13624775,12.3050971039726,0.8386679887771606,8030986240.0
392,0.0,0.1614001542329788,0.1614001542329788,2884.0,0.08647399,13.94156070975728,0.8937925696372986,8030986240.0
393,0.0,0.2845493257045746,0.2845493257045746,3019.0,0.09705964,11.479024683523356,0.9171352386474608,8030986240.0
394,0.0,0.1816226691007614,0.1816226691007614,2873.0,0.15777087,13.428899434655232,0.8845743536949158,8030986240.0
395,0.0,0.165916621685028,0.165916621685028,2894.0,0.262868,13.821701261306153,0.8371725082397461,8030986240.0
396,0.0,0.2485156506299972,0.2485156506299972,3126.0,0.079592794,12.067062748017047,0.9082717895507812,8030986240.0
397,0.0,0.1900726109743118,0.1900726109743118,3126.0,0.18121359,13.231404370671187,0.8667892217636108,8030986240.0
398,0.0,0.2170550227165222,0.2170550227165222,3063.0,0.14978346,12.65490136243761,0.896901547908783,8030986240.0
399,0.0,0.186839148402214,0.186839148402214,2984.0,0.19997941,13.30592139038445,0.8437738418579102,8030986240.0
400,0.0,0.169545367360115,0.169545367360115,2956.0,0.24847183,13.72774054350138,0.8410029411315918,8030986240.0
401,0.0,0.2456069737672805,0.2456069737672805,3091.0,0.114946075,12.11819295923208,0.8455016613006592,8030986240.0
402,0.0,0.1741968542337417,0.1741968542337417,3127.0,0.25661576,13.61019649281186,0.8634356260299683,8030986240.0
403,0.0,0.2323705106973648,0.2323705106973648,2948.0,0.11334725,12.358789799701375,0.91156804561615,8030986240.0
404,0.0,0.1866482645273208,0.1866482645273208,3062.0,0.10877144,13.310360520309937,0.8739311099052429,8030986240.0
405,0.0,0.2659578919410705,0.2659578919410705,2981.0,0.113931,11.772470978777523,0.9143025279045104,8030986240.0
406,0.0,0.2178361862897873,0.2178361862897873,3059.0,0.20254692,12.63930005322779,0.9034602642059326,8030986240.0
407,0.0,0.2350482940673828,0.2350482940673828,2861.0,0.0595333,12.3090290630336,0.9097727537155152,8030986240.0
408,0.0,0.2094663828611374,0.2094663828611374,2938.0,0.10335,12.809456645195676,0.9000693559646606,8030986240.0
409,0.0,0.1875476688146591,0.1875476688146591,3015.0,0.19238442,13.289483328340864,0.8543422222137451,8030986240.0
410,0.0,0.2092824727296829,0.2092824727296829,3122.0,0.16372174,12.813271079040478,0.8994552493095398,8030986240.0
411,0.0,0.1928827911615371,0.1928827911615371,2860.0,0.24762744,13.167665281623428,0.9055330157279968,8030986240.0
412,0.0,0.2105177640914917,0.2105177640914917,3091.0,0.09704034,12.787712254601274,0.9017231464385986,8030986240.0
413,0.0,0.2535313963890075,0.2535313963890075,2965.0,0.04842072,11.98028209487002,0.8882491588592529,8030986240.0
414,0.0,0.2528399229049682,0.2528399229049682,3075.0,0.16399193,11.992143568337186,0.915425181388855,8030986240.0
415,0.0,0.1959489583969116,0.1959489583969116,3101.0,0.12968186,13.099170361406498,0.8973645567893982,8030986240.0
416,0.0,0.1570363193750381,0.1570363193750381,2973.0,0.10272616,14.060598912145226,0.8641992807388306,8030986240.0
417,0.0,0.2282425165176391,0.2282425165176391,3107.0,0.09050836,12.436634470569029,0.941181778907776,8030986240.0
418,0.0,0.216068148612976,0.216068148612976,2968.0,0.16887765,12.67469282723307,0.8886983394622803,8030986240.0
419,0.0,0.2488689869642257,0.2488689869642257,2995.0,0.058708392,12.060891837737309,0.9013063311576844,8030986240.0
420,0.0,0.1776982694864273,0.1776982694864273,3136.0,0.15997972,13.523767455383622,0.8775644302368164,8030986240.0
421,0.0,0.1873702555894851,0.1873702555894851,2873.0,0.15789466,13.293593567973875,0.8699976205825806,8030986240.0
422,0.0,0.2115500569343567,0.2115500569343567,2911.0,0.17364857,12.766468690266258,0.8835384845733643,8030986240.0
423,0.0,0.1848695874214172,0.1848695874214172,3051.0,0.19004574,13.351945185174884,0.9102368354797364,8030986240.0
424,0.0,0.3018646836280823,0.3018646836280823,2999.0,-0.094861925,11.222476834448653,0.8756819367408752,8030986240.0
425,0.0,0.2281882166862487,0.2281882166862487,3069.0,0.12436994,12.437667436675955,0.8602544665336609,8030986240.0
426,0.0,0.2248204797506332,0.2248204797506332,3107.0,0.0835981,12.502241771410771,0.9171375632286072,8030986240.0
427,0.0,0.2458948940038681,0.2458948940038681,2904.0,0.07208335,12.113104997719796,0.8944141864776611,8030986240.0
428,0.0,0.2009059190750122,0.2009059190750122,3092.0,0.15353245,12.990672763974985,0.9131945371627808,8030986240.0
429,0.0,0.2619096934795379,0.2619096934795379,3043.0,0.0814529,11.83908438555238,0.9119054079055786,8030986240.0
430,0.0,0.2144777029752731,0.2144777029752731,2949.0,0.014335891,12.706778360156116,0.8719066381454468,8030986240.0
431,0.0,0.2414996027946472,0.2414996027946472,2934.0,0.09397335,12.191435738311664,0.9255026578903198,8030986240.0
432,0.0,0.184888482093811,0.184888482093811,2880.0,0.17801896,13.35150107002795,0.8674317598342896,8030986240.0
433,0.0,0.2401660233736038,0.2401660233736038,2977.0,0.06173067,12.215483855318189,0.9364185333251952,8030986240.0
434,0.0,0.2862471640110016,0.2862471640110016,3016.0,0.08424594,11.453188254195425,0.9300076961517334,8030986240.0
435,0.0,0.2140941768884658,0.2140941768884658,3160.0,0.23886621,12.71455128962111,0.8883898854255676,8030986240.0
436,0.0,0.1774118542671203,0.1774118542671203,3106.0,0.22373821,13.530773853703632,0.8640148639678955,8030986240.0
437,0.0,0.2198432087898254,0.2198432087898254,3038.0,0.04296481,12.59946908376548,0.8906351923942566,8030986240.0
438,0.0,0.2448982745409011,0.2448982745409011,2955.0,0.0678623,12.1307425884041,0.8960899710655212,8030986240.0
439,0.0,0.2105646282434463,0.2105646282434463,3028.0,0.094780624,12.786746271223109,0.8787170648574829,8030986240.0
440,0.0,0.3278534710407257,0.3278534710407257,3065.0,0.052106593,10.863801260389396,0.9224505424499512,8030986240.0
441,0.0,0.2023455649614334,0.2023455649614334,2896.0,0.05878873,12.959662646200464,0.8841718435287476,8030986240.0
442,0.0,0.1950989812612533,0.1950989812612533,3058.0,0.11480421,13.118049477518444,0.8803132176399231,8030986240.0
443,0.0,0.2186579704284668,0.2186579704284668,2936.0,0.1758754,12.622947053405372,0.900883138179779,8030986240.0
444,0.0,0.2347350716590881,0.2347350716590881,3083.0,0.1149333,12.314820027449915,0.9187130928039552,8030986240.0
445,0.0,0.1802469044923782,0.1802469044923782,3096.0,0.18666416,13.461921779111565,0.854738712310791,8030986240.0
446,0.0,0.2272058129310608,0.2272058129310608,2957.0,0.01727931,12.456405497438736,0.8921841382980347,8030986240.0
447,0.0,0.2278205007314682,0.2278205007314682,2948.0,0.22399622,12.444671912737691,0.8625024557113647,8030986240.0
448,0.0,0.3056217730045318,0.3056217730045318,3129.0,0.087997034,11.1687570681568,0.8768942356109619,8030986240.0
449,0.0,0.2131640166044235,0.2131640166044235,2892.0,0.120015904,12.73346122361708,0.8413990139961243,8030986240.0
450,0.0,0.2356029748916626,0.2356029748916626,3016.0,0.1320506,12.298792209361023,0.9087358117103576,8030986240.0
451,0.0,0.1848925203084945,0.1848925203084945,2960.0,0.14999561,13.351406659495042,0.8684452176094055,8030986240.0
452,0.0,0.2837155163288116,0.2837155163288116,3096.0,0.05949664,11.491769145989563,0.856042742729187,8030986240.0
453,0.0,0.2129724621772766,0.2129724621772766,3097.0,0.06398706,12.737364804020489,0.8624911308288574,8030986240.0
454,0.0,0.2643473446369171,0.2643473446369171,3074.0,0.09398629,11.798850454616822,0.87665855884552,8030986240.0
455,0.0,0.2151550501585006,0.2151550501585006,2863.0,0.0079904,12.693084809540228,0.9127909541130066,8030986240.0
456,0.0,0.2660141885280609,0.2660141885280609,2866.0,0.1537343,11.771552001472443,0.9069766998291016,8030986240.0
457,0.0,0.2288641482591629,0.2288641482591629,2983.0,0.06090612,12.424821868591684,0.8979012966156006,8030986240.0
458,0.0,0.2557937800884247,0.2557937800884247,2874.0,0.14103734,11.941701082625864,0.9125770330429076,8030986240.0
459,0.0,0.1974254697561264,0.1974254697561264,3021.0,0.021183306,13.066568295053523,0.883355438709259,8030986240.0
460,0.0,0.240820050239563,0.240820050239563,3023.0,0.12787977,12.20367323758265,0.870319128036499,8030986240.0
461,0.0,0.2265336066484451,0.2265336066484451,3135.0,0.11445163,12.469273300305888,0.886616587638855,8030986240.0
462,0.0,0.2543056309223175,0.2543056309223175,3089.0,0.09221536,11.96703968588406,0.9120879173278807,8030986240.0
463,0.0,0.2480478137731552,0.2480478137731552,2941.0,0.091369085,12.075246288101129,0.8975660800933838,8030986240.0
464,0.0,0.1953741759061813,0.1953741759061813,3152.0,0.12455738,13.111928288971663,0.8528862595558167,8030986240.0
465,0.0,0.1601636558771133,0.1601636558771133,3070.0,0.1515025,13.974960100030046,0.8312638401985168,8030986240.0
466,0.0,0.2246110588312149,0.2246110588312149,2986.0,0.05944305,12.506288094794504,0.8911275267601013,8030986240.0
467,0.0,0.1779373288154602,0.1779373288154602,3088.0,0.1866884,13.51792916550952,0.8631058931350708,8030986240.0
468,0.0,0.2122542262077331,0.2122542262077331,3057.0,0.11462119,12.75203676314728,0.9016411304473876,8030986240.0
469,0.0,0.1939287036657333,0.1939287036657333,2939.0,0.11599022,13.144179588660236,0.8879604339599609,8030986240.0
470,0.0,0.2198628634214401,0.2198628634214401,2872.0,0.13523003,12.599081205851856,0.9297243356704712,8030986240.0
471,0.0,0.1835561543703079,0.1835561543703079,3124.0,0.16842261,13.382910482799824,0.8811108469963074,8030986240.0
472,0.0,0.2220172137022018,0.2220172137022018,2885.0,0.13520828,12.55673393176764,0.8859732151031494,8030986240.0
473,0.0,0.2000393271446228,0.2000393271446228,3155.0,0.26893082,13.009446141497811,0.8895919919013977,8030986240.0
474,0.0,0.2329333871603012,0.2329333871603012,2942.0,0.1989515,12.348282240978408,0.9377591609954834,8030986240.0
